clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
3,16149,0,0,0,1,0,0,0,0,0,0,1,0,2.541667050649713,-0.11048406776947446,1.6288429656618317,2.086406181695458,1.8148237581960278,2.002767871491435
4,11246,0,0,0,1,0,0,0,0,0,0,1,0,1.9109890447566296,-0.8119330573511125,-0.203029090045042,1.8547609253821862,1.6191437923438279,1.6729036942349098
1,818,0,0,1,0,0,0,1,0,0,0,0,0,-0.82194898078007,0.8715445176448179,-0.203029090045042,-0.8982538515716989,-0.8513157765402039,-0.822590516314448
2,11678,0,0,1,0,0,0,0,0,0,1,0,0,1.8268986439708848,-0.11048406776947446,-1.1189651178984787,1.7300288642904238,1.5294571413282358,1.6729036942349098
5,787,0,1,0,0,0,1,0,0,0,0,0,0,-1.0531975829408677,1.222269012435637,0.25493892388167644,-1.343725498327991,-1.16929572105003,-1.1954804558218237
3,2511,0,0,1,0,0,0,0,0,1,0,0,0,-0.19127097488698547,0.5208200228539989,-0.203029090045042,-0.01621999099424114,-0.05228924931038545,0.023582807952288162
1,3481,0,0,0,0,1,0,0,0,0,1,0,0,0.2081584288453015,-0.39106366360212874,-0.203029090045042,0.4203422228269253,0.42875733340960737,0.3964727474596632
2,1303,0,0,1,0,0,0,1,0,0,0,0,0,-0.5696777784228361,-0.39106366360212874,-1.5769331318251971,-0.4706010706856589,-0.40288252146224446,-0.4927263390579237
7,1025,0,0,0,0,1,0,1,0,0,0,0,0,-0.9480845819586868,-2.7058453292215376,-0.6609971039717604,-0.916072717441951,-0.8105491169876622,-1.1524546935709723
3,675,0,0,1,0,0,0,0,0,0,0,1,0,-0.8850167813693783,-0.25077386568580406,-1.1189651178984787,-0.96061988211758,-0.859469108450712,-0.9660097238172848
4,605,0,0,1,0,0,0,0,0,1,0,0,0,-1.0531975829408677,0.3103853259795094,-1.1189651178984787,-1.299178333652362,-1.16929572105003,-1.2528481388229584
2,4389,0,0,0,0,1,1,0,0,0,0,0,0,0.22918102904173768,1.222269012435637,-0.6609971039717604,0.3490667593459185,0.3553773462150323,0.5255500342122167
2,674,0,0,0,0,1,0,1,0,0,0,0,0,-0.82194898078007,-1.2328024511000966,0.25493892388167644,-0.8447972539609442,-0.7045558021510537,-0.9229839615664341
2,1622,0,0,0,0,1,1,0,0,0,0,0,0,-0.40149697685134694,0.45067512389583403,0.7129069378083949,-0.28350297904801625,-0.23981588325207723,-0.22022984480253407
1,687,0,0,1,0,0,0,1,0,0,0,0,0,-0.8009263805836337,0.6611098207703285,-1.0273715151131337,-0.8537066868960699,-0.7779357893456288,-0.7795647540635973
4,2066,0,0,1,0,0,1,0,0,0,0,0,0,-0.6117229788157084,-0.11048406776947446,-0.203029090045042,-0.515148235361288,-0.5007225043883449,-0.535752101308775
4,628,0,0,1,0,0,0,0,0,0,0,1,0,-1.0321749827444313,0.7312547197284883,-0.203029090045042,-1.2635406019118585,-1.1937557167815547,-1.209822376572107
2,2573,0,0,0,0,1,0,1,0,0,0,0,0,-0.19127097488698547,0.8013996186866531,-0.203029090045042,-0.06967658860499584,-0.03598258548936836,0.03792472870257153
2,2872,0,0,1,0,0,0,1,0,0,0,0,0,-0.12820317429767697,0.38053022493766925,0.25493892388167644,0.001598874876010956,0.029244069794698537,0.06660857020313889
3,473,0,0,0,0,1,0,0,0,0,1,0,0,-1.0531975829408677,0.5208200228539989,0.25493892388167644,-1.316997199522614,-1.1937557167815547,-1.2528481388229584
3,6389,0,0,0,0,1,0,0,0,1,0,0,0,0.418384430809663,1.4327037093101265,0.25493892388167644,0.5094365521781834,0.49398398869367427,0.7119950039659042
3,1657,0,0,0,0,1,1,0,0,0,0,0,0,-0.4225195770477831,0.9416894166029828,-1.5769331318251971,-0.2924124119831419,-0.3376558661781776,-0.22022984480253407
1,5648,0,0,0,1,0,0,0,0,0,1,0,0,0.9019042353276944,0.2402404270213446,1.6288429656618317,0.9994553636101053,0.8527305927560422,0.9988334189715778
3,5312,0,0,0,1,0,0,0,0,0,1,0,0,0.46042963120253527,0.5208200228539989,1.1708749517351131,0.6163497473996936,0.5184439844251996,0.6546273209647695
4,8818,0,0,1,0,0,1,0,0,0,0,0,0,0.46042963120253527,-0.671643259434788,-1.1189651178984787,0.7232629426212038,0.6162839673512999,0.6116015587139187
3,3135,0,0,1,0,0,1,0,0,0,0,0,0,-0.19127097488698547,-0.39106366360212874,-0.6609971039717604,0.01941774074626226,0.029244069794698537,-0.0194429542985632
2,4015,0,1,0,0,0,0,0,0,0,0,1,0,0.418384430809663,1.0118343155611476,-0.6609971039717604,0.5094365521781834,0.5102906525146914,0.6689692417150528
2,1924,0,1,0,0,0,0,0,1,0,0,0,0,-0.25433877547629374,-0.39106366360212874,1.6288429656618317,-0.13204261915087698,-0.09305590886292708,-0.16286216180139937
1,12361,0,0,1,0,0,1,0,0,0,0,0,0,1.974056845345938,1.923718002017275,-0.6609971039717604,1.6231156690689137,1.4642304860441688,1.9023744262394486
4,2426,0,0,1,0,0,0,0,0,0,0,0,1,-0.04411277351193228,-0.25077386568580406,-0.203029090045042,0.14414980183802456,0.15154404845232344,0.1239762532042736
4,2826,0,0,0,1,0,0,1,0,0,0,0,0,-0.21229357508342164,0.3103853259795094,0.25493892388167644,-0.06967658860499584,-0.11751590459445234,-0.062468716549413925
2,7395,0,0,0,1,0,0,1,0,0,0,0,0,0.8808816351312582,0.5909649218121636,0.25493892388167644,0.9459987659993498,0.8445772608455341,1.0131753397218612
2,1193,0,0,1,0,0,0,0,0,0,0,1,0,-0.46456477744065544,-0.25077386568580406,-1.1189651178984787,-0.32805014372364527,-0.2642758789836025,-0.3349652108048035
4,6239,0,0,0,1,0,0,0,0,1,0,0,0,0.4394070310060991,-1.3029473500582613,0.7129069378083949,0.6608969120753234,0.6244372992618081,0.4968661927116493
3,2367,0,1,0,0,0,0,0,0,1,0,0,0,-0.21229357508342164,0.2402404270213446,1.6288429656618317,-0.05185772273474454,-0.04413591739987654,-0.0194429542985632
3,2290,0,1,0,0,0,0,0,1,0,0,0,0,-0.21229357508342164,1.4327037093101265,1.1708749517351131,-0.1142237532806249,-0.18274255987851926,0.009240887202004163
3,2270,0,0,1,0,0,0,0,0,0,0,1,0,-0.21229357508342164,-0.25077386568580406,-0.6609971039717604,-0.01621999099424114,0.004784074063173271,-0.03378487504884656
1,631,0,0,1,0,0,1,0,0,0,0,0,0,-0.990129782351559,0.45067512389583403,-0.6609971039717604,-1.1566274066903484,-1.0877624019449461,-1.1237708520704057
2,3852,0,0,1,0,0,1,0,0,0,0,0,0,0.018955027077376223,0.1700955280631798,-0.6609971039717604,0.20651583238390492,0.20861737182588214,0.23871161920654305
1,11646,0,0,0,1,0,0,0,0,0,1,0,0,2.541667050649713,0.09995062910501498,0.7129069378083949,2.1309533463710877,1.8148237581960278,2.0601355544925695
6,790,0,0,1,0,0,0,0,1,0,0,0,0,-1.0531975829408677,0.45067512389583403,-0.203029090045042,-1.3259066324577398,-1.1937557167815547,-1.2671900595732417
2,1247,0,0,1,0,0,0,0,0,0,1,0,0,-0.4855873776370916,0.2402404270213446,-0.203029090045042,-0.37259730839927435,-0.36211586190970285,-0.3493071315550875
2,1250,0,0,1,0,0,0,1,0,0,0,0,0,-0.6327455790121446,-0.8119330573511125,-0.203029090045042,-0.4884199365559102,-0.49256917247783666,-0.5931197843099097
3,3890,0,1,0,0,0,0,0,0,0,1,0,0,0.2081584288453015,1.7834282041009455,1.1708749517351131,0.25106299705953394,0.2412306994679156,0.4825242719613653
2,14968,0,1,0,0,0,0,0,0,0,1,0,0,2.541667050649713,0.7312547197284883,0.7129069378083949,1.9973118523441997,1.8474370858380613,2.117503237493703
6,684,0,1,0,0,0,0,0,0,0,1,0,0,-1.0531975829408677,1.0819792145193075,1.1708749517351131,-1.3526349312631174,-1.21821571251308,-1.2385062180726745
2,671,0,0,1,0,0,0,0,0,0,1,0,0,-0.8850167813693783,0.1700955280631798,-1.5769331318251971,-0.96061988211758,-0.8350091127191875,-0.9086420408161501
5,2519,0,0,0,1,0,0,0,0,0,0,1,0,-0.14922577449411312,-0.8119330573511125,0.25493892388167644,0.09069320422726906,0.029244069794698537,-0.03378487504884656
1,4029,0,0,0,0,1,0,0,0,0,1,0,0,0.6496330329704608,-0.18062896672763926,0.7129069378083949,0.7321723755563294,0.7059706183668921,0.7263369247161876
4,1125,0,0,1,0,0,0,1,0,0,0,0,0,-0.842971580976506,0.1700955280631798,-1.5769331318251971,-0.8626161198311962,-0.8187024488981705,-0.8512743578150154
5,760,0,0,1,0,0,0,1,0,0,0,0,0,-1.116265383530176,-1.0925126531837668,-1.1189651178984787,-1.3348160653928653,-1.2019090486920636,-1.4106092670760786
1,2512,0,0,0,1,0,0,1,0,0,0,0,0,-0.12820317429767697,-2.0745412385980644,1.1708749517351131,0.1708781006434015,0.13523738463130708,-0.09115255804998128
3,5917,0,0,0,0,1,0,0,0,1,0,0,0,0.5234974317918438,-0.040339168811309646,-1.1189651178984787,0.6787157779455747,0.6652039588143497,0.6976530832156208
3,1605,0,0,0,1,0,0,0,1,0,0,0,0,-0.5907003786192722,0.029805730146850177,0.7129069378083949,-0.5240576682964135,-0.5170291682093612,-0.535752101308775
3,776,0,0,0,1,0,0,0,1,0,0,0,0,-1.0531975829408677,-0.25077386568580406,1.1708749517351131,-1.2457217360416073,-1.1856023848710466,-1.2815319803235259
6,819,0,0,0,0,1,0,0,0,0,1,0,0,-1.0531975829408677,0.9416894166029828,-1.5769331318251971,-1.2457217360416073,-1.1937557167815547,-1.1811385350715398
1,3770,0,1,0,0,0,0,0,0,0,1,0,0,0.46042963120253527,-2.7058453292215376,1.6288429656618317,0.9014516013237208,0.7630439417404501,0.4968661927116493
2,8258,0,1,0,0,0,0,0,0,0,0,1,0,1.4695144406314704,0.9416894166029828,-1.5769331318251971,1.4003798456907677,1.3011638478340015,1.543826407482357
1,15824,1,0,0,0,0,0,0,0,0,0,0,1,3.3615484583107236,2.5550220926407534,-0.6609971039717604,2.326960870943855,2.075730379332295,2.719863909005618
1,15864,0,0,0,0,1,0,1,0,0,0,0,0,2.5206444504532777,1.222269012435637,0.7129069378083949,1.9260363888631928,1.8229770901065367,2.146187078994271
3,16512,0,0,1,0,0,0,0,0,0,0,1,0,2.7518930526140752,-1.022367754225607,1.6288429656618317,2.2735042733330997,2.0186570559587373,2.0601355544925695
2,1197,0,0,0,0,1,0,0,0,0,1,0,0,-0.5066099778335276,-0.3209187646439689,1.1708749517351131,-0.45278220481540676,-0.3784225257307192,-0.4640424975573563
6,557,0,0,1,0,0,0,0,0,0,0,1,0,-1.0321749827444313,0.38053022493766925,-1.5769331318251971,-1.2189934372362294,-1.0959157338554544,-1.1667966143212563
6,807,0,0,0,1,0,0,1,0,0,0,0,0,-1.074220183137304,-0.6014983604766232,1.6288429656618317,-1.3080877665874884,-1.2345223763340964,-1.3675835048252278
3,487,0,0,0,0,1,0,0,1,0,0,0,0,-1.0952427833337397,-0.040339168811309646,0.25493892388167644,-1.3971820959387464,-1.2671357039761297,-1.3819254255755113
2,7695,0,0,0,0,1,0,0,0,0,0,0,1,1.7007630427922684,-0.040339168811309646,1.1708749517351131,1.5251119067825298,1.4316171584021353,1.5294844867320736
2,992,0,0,1,0,0,0,1,0,0,0,0,0,-0.8009263805836337,-0.3209187646439689,-0.203029090045042,-0.8269783880906929,-0.7779357893456288,-0.8656162785652994
5,16754,0,0,1,0,0,0,0,1,0,0,0,0,1.4905370408279066,0.5909649218121636,-0.203029090045042,1.4449270103663974,1.2277838606394265,1.472116803730939
5,8532,0,0,0,0,1,0,0,1,0,0,0,0,0.4394070310060991,0.029805730146850177,-1.1189651178984787,0.5539837168538132,0.5755173077987583,0.5972596379636348
1,4152,0,0,0,0,1,0,0,0,0,0,0,1,0.5865652323811523,0.5208200228539989,1.1708749517351131,0.6876252108807004,0.6733572907248586,0.7837046077173223
6,492,0,0,0,0,1,1,0,0,0,0,0,0,-1.2003557843159207,-0.3209187646439689,1.6288429656618317,-1.6020990534466408,-1.430202342186297,-1.5970542368297662
3,2737,0,0,0,0,1,0,1,0,0,0,0,0,-0.21229357508342164,-0.8820779563092774,2.5447789935152683,0.001598874876010956,-0.03598258548936836,-0.11983639955054864
3,807,0,0,1,0,0,0,0,0,1,0,0,0,-0.9480845819586868,-0.3209187646439689,-0.6609971039717604,-1.0586236444039645,-0.9491557594663043,-1.066403169069271
5,552,0,0,0,0,1,0,1,0,0,0,0,0,-1.1793331841194845,-0.11048406776947446,0.7129069378083949,-1.5664613217061374,-1.4138956783652807,-1.5540284745789155
5,868,0,0,1,0,0,0,1,0,0,0,0,0,-0.990129782351559,-0.040339168811309646,-0.203029090045042,-1.183355705495726,-1.0633024062134209,-1.1667966143212563
2,5055,0,0,0,1,0,0,0,0,0,1,0,0,0.46042963120253527,-1.5133820469327508,-0.203029090045042,0.7945384061022106,0.6570506269038415,0.554233875712784
2,917,0,0,1,0,0,0,0,0,1,0,0,0,-0.7799037803871977,-0.3209187646439689,-1.1189651178984787,-0.7646123575448117,-0.6882491383300366,-0.7795647540635973
3,748,0,0,1,0,0,0,0,0,0,0,1,0,-0.7378585799943252,-0.3209187646439689,-1.1189651178984787,-0.7289746258043083,-0.6393291468669868,-0.7365389918127466
1,4404,0,0,1,0,0,0,0,0,0,1,0,0,0.5024748315954076,0.2402404270213446,-0.6609971039717604,0.6608969120753234,0.6162839673512999,0.6976530832156208
2,7054,0,0,1,0,0,0,0,0,0,1,0,0,1.0490624367027475,0.3103853259795094,-0.6609971039717604,1.1509157235072447,1.0076438990557013,1.1709364679749819
1,540,0,0,1,0,0,0,0,0,0,1,0,0,-0.842971580976506,0.5909649218121636,-1.1189651178984787,-0.9249821503770767,-0.8350091127191875,-0.8512743578150154
2,4633,0,0,1,0,0,0,0,0,0,0,0,1,0.5865652323811523,0.2402404270213446,-1.1189651178984787,0.7143535096860781,0.6733572907248586,0.7550207662167555
4,579,0,0,0,0,1,0,0,0,0,1,0,0,-0.990129782351559,-1.443237147974586,0.7129069378083949,-1.0853519432093424,-0.9899224190188458,-1.209822376572107
6,2123,0,0,0,0,1,0,0,0,1,0,0,0,-0.5486551782263999,-0.7417881583929478,-0.6609971039717604,-0.4349633389451555,-0.36211586190970285,-0.4927263390579237
3,3334,0,0,1,0,0,0,1,0,0,0,0,0,-0.04411277351193228,0.1700955280631798,-1.1189651178984787,0.13524036890289812,0.16785071227334053,0.18134393620540834
6,11247,0,0,1,0,0,0,0,0,1,0,0,0,1.0700850368991837,-0.4612085625602935,-0.203029090045042,1.1776440223126214,1.0321038947872259,1.0848849434732792
2,4299,0,0,0,1,0,0,1,0,0,0,0,0,0.4394070310060991,-0.11048406776947446,0.7129069378083949,0.6252591803348201,0.551057312067233,0.5972596379636348
1,5034,0,0,0,0,1,0,1,0,0,0,0,0,0.7547460339526412,0.45067512389583403,-1.1189651178984787,0.8479950037129661,0.8364239289350252,0.941465735970443
1,3773,0,1,0,0,0,1,0,0,0,0,0,0,0.46042963120253527,-2.0043963396398996,3.4607150213687055,0.7143535096860781,0.689663954545875,0.4681823512110819
4,3267,0,0,1,0,0,0,0,0,0,0,0,1,0.22918102904173768,-0.7417881583929478,-0.203029090045042,0.4381610886971774,0.4206040014990992,0.3534469852088125
2,3629,0,0,0,1,0,0,0,0,0,1,0,0,0.2081584288453015,-1.2328024511000966,-0.6609971039717604,0.5272554180484355,0.42875733340960737,0.3391050644585285
3,11086,0,0,1,0,0,0,0,0,0,0,1,0,1.8689438443637572,-0.040339168811309646,-0.6609971039717604,1.7033005654850468,1.602837128522811,1.7159294564857612
1,14321,0,0,1,0,0,0,0,0,0,0,1,0,2.814960853203384,0.09995062910501498,-0.6609971039717604,2.21113824278722,2.0512703836007704,2.2322386034959725
4,1153,0,0,1,0,0,0,1,0,0,0,0,0,-0.82194898078007,0.2402404270213446,-1.1189651178984787,-0.8358878210258185,-0.7942424531666459,-0.822590516314448
2,669,0,0,0,1,0,0,0,0,1,0,0,0,-0.9480845819586868,-0.8119330573511125,0.25493892388167644,-1.0140764797283355,-0.9491557594663043,-1.0950870105698383
0,4849,1,0,0,0,0,0,0,0,1,0,0,0,1.7638308433815764,1.923718002017275,1.1708749517351131,1.5162024738474043,1.3093171797445098,1.7446132979863278
2,2964,1,0,0,0,0,0,0,0,1,0,0,0,0.418384430809663,2.765456789515243,-1.5769331318251971,0.44707052163230304,0.33907068239401594,0.7550207662167555
5,770,0,0,1,0,0,0,0,0,0,0,1,0,-0.842971580976506,-0.11048406776947446,-0.6609971039717604,-0.8804349857014476,-0.802395785077154,-0.8799581993155827
2,969,0,0,0,0,1,0,0,1,0,0,0,0,-0.82194898078007,1.0819792145193075,-0.203029090045042,-0.9071632845068254,-0.859469108450712,-0.8082485955641646
2,2385,0,0,0,1,0,0,0,1,0,0,0,0,-0.1702483746905493,0.1700955280631798,1.1708749517351131,0.028327173681387912,-0.0033692578473349106,0.03792472870257153
1,1192,0,0,1,0,0,0,0,0,1,0,0,0,-0.5486551782263999,-0.25077386568580406,-0.6609971039717604,-0.41714447307490415,-0.37026919382021106,-0.435358656056789
4,7197,0,1,0,0,0,0,0,1,0,0,0,0,0.46042963120253527,1.3625588103519666,-0.203029090045042,0.5807120156591902,0.49398398869367427,0.7406788454664709
3,421,0,0,1,0,0,0,0,0,0,0,1,0,-1.0321749827444313,-0.39106366360212874,-1.1189651178984787,-1.227902870171355,-1.0959157338554544,-1.2385062180726745
5,1039,0,0,1,0,0,0,0,1,0,0,0,0,-0.842971580976506,-0.4612085625602935,-0.203029090045042,-0.8358878210258185,-0.8268557808086786,-0.9086420408161501
1,2001,0,0,0,0,1,0,0,0,0,0,0,1,-0.06513537370836846,-0.39106366360212874,-0.6609971039717604,0.1530592347731502,0.17600404418384868,0.1239762532042736
4,5165,0,0,0,0,1,0,0,0,0,0,1,0,0.4394070310060991,-0.040339168811309646,0.7129069378083949,0.6341686132699457,0.6244372992618081,0.6546273209647695
1,2254,0,1,0,0,0,1,0,0,0,0,0,0,-0.1702483746905493,1.643138406184616,-0.203029090045042,-0.08749545447524794,-0.02782925357886018,0.13831817395455762
5,814,0,0,1,0,0,1,0,0,0,0,0,0,-1.0531975829408677,-0.11048406776947446,0.25493892388167644,-1.2902689007172363,-1.1611423891395212,-1.2815319803235259
2,1076,0,0,1,0,0,0,0,0,0,0,1,0,-0.6327455790121446,0.38053022493766925,-0.6609971039717604,-0.6220614305827982,-0.5414891639408864,-0.5644359428093424
3,972,0,0,1,0,0,1,0,0,0,0,0,0,-1.0111523825479953,-0.11048406776947446,-0.6609971039717604,-1.1922651384308518,-1.1203757295869796,-1.209822376572107
4,6453,0,0,0,0,1,0,0,0,1,0,0,0,0.6075878325775885,-1.443237147974586,2.5447789935152683,0.8123572719724627,0.8119639332035006,0.6546273209647695
4,865,0,0,1,0,0,0,0,1,0,0,0,0,-0.8850167813693783,-0.3209187646439689,-0.6609971039717604,-0.9517104491824544,-0.8513157765402039,-0.9660097238172848
2,7313,0,0,0,0,1,0,0,0,0,1,0,0,0.9019042353276944,0.5208200228539989,-0.6609971039717604,0.9370893330642242,0.8771905884875675,1.0131753397218612
3,8275,0,0,1,0,0,0,0,0,0,0,0,1,1.5536048414172152,0.09995062910501498,-0.203029090045042,1.4716553091717743,1.4316171584021353,1.515142565981789
3,1629,0,0,0,1,0,0,1,0,0,0,0,0,-0.6327455790121446,0.45067512389583403,2.08681097958855,-0.5953331317774204,-0.5822558234934281,-0.5644359428093424
2,732,0,0,0,1,0,1,0,0,0,0,0,0,-1.0321749827444313,-0.4612085625602935,-0.203029090045042,-1.227902870171355,-1.1366823934079968,-1.2671900595732417
2,3061,0,0,0,0,1,0,0,0,0,0,0,1,0.2081584288453015,1.4327037093101265,-0.6609971039717604,0.3312478934756672,0.32276401857299886,0.5255500342122167
4,2290,1,0,0,0,0,0,0,0,1,0,0,0,-0.21229357508342164,2.414732294724424,-0.203029090045042,-0.15877091795625473,-0.18274255987851926,0.09529241170370624
2,1617,0,0,0,1,0,0,0,1,0,0,0,0,-0.5276325780299637,0.09995062910501498,0.7129069378083949,-0.3993256072046521,-0.41103585337275267,-0.40667481455622223
2,1079,0,0,0,0,1,0,0,0,0,0,1,0,-0.5486551782263999,-0.3209187646439689,1.1708749517351131,-0.4795105036207845,-0.41103585337275267,-0.4927263390579237
1,3871,0,0,1,0,0,0,0,0,1,0,0,0,0.3342940300239183,0.2402404270213446,-0.203029090045042,0.5183459851133099,0.42875733340960737,0.5255500342122167
4,2803,0,0,0,0,1,0,0,0,1,0,0,0,-0.19127097488698547,1.222269012435637,-1.1189651178984787,-0.06967658860499584,-0.0849025769524189,0.06660857020313889
3,2495,0,0,0,0,1,0,0,0,0,1,0,0,-0.19127097488698547,-0.11048406776947446,1.1708749517351131,-0.03403885686449244,-0.011522589757843092,-0.03378487504884656
4,1911,0,0,1,0,0,0,0,0,1,0,0,0,-0.46456477744065544,-0.18062896672763926,-1.1189651178984787,-0.33695957665877097,-0.2724292108941107,-0.3349652108048035
3,6702,0,0,0,1,0,0,0,1,0,0,0,0,0.4394070310060991,-0.671643259434788,-0.203029090045042,0.6965346438158261,0.5918239716197746,0.5829177172133514
2,5347,0,0,1,0,0,0,0,0,1,0,0,0,0.5655426321847161,0.09995062910501498,-1.1189651178984787,0.7410818084914559,0.7141239502774003,0.7693626869670389
3,2795,0,0,0,1,0,0,0,0,0,1,0,0,0.018955027077376223,-2.635700430263373,0.7129069378083949,0.3847044910864219,0.3146106866624907,0.03792472870257153
3,1670,0,0,0,0,1,0,1,0,0,0,0,0,-0.5907003786192722,1.0819792145193075,-0.6609971039717604,-0.5507859671017913,-0.5414891639408864,-0.449700576807073
1,13480,0,1,0,0,0,0,0,0,0,1,0,0,2.5206444504532777,1.2924139113938018,-0.203029090045042,2.0240401511495767,1.8148237581960278,2.203554761995406
4,2816,0,1,0,0,0,1,0,0,0,0,0,0,-0.19127097488698547,1.1521241134774722,-1.1189651178984787,-0.1142237532806249,-0.04413591739987654,0.05226664945285552
2,1355,0,1,0,0,0,0,1,0,0,0,0,0,-0.5696777784228361,0.9416894166029828,-0.6609971039717604,-0.5240576682964135,-0.4518025129252943,-0.40667481455622223
2,586,0,0,1,0,0,0,0,0,1,0,0,0,-0.9060393815658145,-0.25077386568580406,-0.6609971039717604,-0.9873481809229577,-0.8920824360927455,-0.9946935653178522
6,814,0,0,1,0,0,0,0,1,0,0,0,0,-1.0531975829408677,-0.11048406776947446,0.25493892388167644,-1.3080877665874884,-1.1774490529605384,-1.2958739010738092
5,684,0,0,1,0,0,0,0,0,1,0,0,0,-1.0531975829408677,-0.18062896672763926,-1.1189651178984787,-1.2813594677821105,-1.1611423891395212,-1.2815319803235259
4,5951,0,1,0,0,0,0,0,0,1,0,0,0,0.46042963120253527,1.7834282041009455,-0.203029090045042,0.48270825337280643,0.4858306567831661,0.7406788454664709
3,8454,0,0,0,0,1,0,0,1,0,0,0,0,0.8388364347383859,0.8013996186866531,-1.1189651178984787,0.9014516013237208,0.8608839246665504,1.0275172604721445
0,886,0,0,0,1,0,0,0,1,0,0,0,0,-0.5696777784228361,-0.3209187646439689,0.25493892388167644,-0.46169163775053323,-0.4599558448358032,-0.5070682598082077
1,7161,0,0,0,1,0,0,1,0,0,0,0,0,1.5746274416136512,-2.284975935472554,-0.203029090045042,1.7122099984201726,1.488690481775694,1.314355675477818
5,625,0,0,1,0,0,0,0,0,0,1,0,0,-1.0321749827444313,0.45067512389583403,-0.203029090045042,-1.2635406019118585,-1.1285290614974879,-1.1954804558218237
3,12283,0,1,0,0,0,0,0,1,0,0,0,0,1.5115596410243428,-2.7759902281797024,0.7129069378083949,1.6409345349391657,1.4316171584021353,1.1709364679749819
